Fold,Station,Horizont,Modell,MAE,RMSE,MASE,MAPE %
2017-01-29,Dingling,8 h,Prophet (PP),25.26709456633133,42.0885983789814,0.4938260415121138,181.305732172219
2017-01-29,Dingling,8 h,Chronos-2,15.524270163642036,19.579827994615865,0.2974931023740868,253.64513775067948
2017-01-29,Dingling,8 h,TFT,22.523907555474175,32.73919400852445,0.440212549104319,342.38452987171246
2017-01-29,Dingling,24 h,Seasonal Naive,12.52,39.8190908987134,0.24469382593636943,46.98541458541459
2017-01-29,Dingling,24 h,Prophet (Pers.),62.34849132155961,64.689520674527,1.2185535848908104,773.7414925498111
2017-01-29,Dingling,24 h,Prophet (PP),11.263036860942048,25.49592804535748,0.22012744258516503,97.1896174366557
2017-01-29,Dingling,24 h,Chronos-2,7.8858786392211915,12.229064300573075,0.15111786103940605,124.02070120320703
2017-01-29,Dingling,24 h,TFT,10.120947685241699,19.883076940485545,0.1978061830034851,149.22855499417156
2017-01-29,Dingling,48 h,Seasonal Naive,11.58503401360544,30.91833292170838,0.22642063070224352,52.084371688952125
2017-01-29,Dingling,48 h,Prophet (Pers.),56.739248441430206,59.26633894589854,1.1089252221955066,751.0931369229164
2017-01-29,Dingling,48 h,Prophet (PP),10.431983088915615,21.038107759486945,0.20388513211903092,83.71702110332706
2017-01-29,Dingling,48 h,Chronos-2,8.936996226408043,11.915489811504404,0.17126052982035317,135.64175854714807
2017-01-29,Dingling,48 h,TFT,8.146920009535187,14.995239596498571,0.15922532162386008,117.27540415428155
2017-01-29,Dingling,72 h,Seasonal Naive,17.912037037037038,33.16482872257191,0.3500770665260817,60.87673310751768
2017-01-29,Dingling,72 h,Prophet (Pers.),56.878198022809194,60.450778563010495,1.1116408855085962,638.9149673351465
2017-01-29,Dingling,72 h,Prophet (PP),14.769074014837466,23.275922417975867,0.28865025768594216,83.41115238378367
2017-01-29,Dingling,72 h,Chronos-2,12.062603208753798,15.732768906945644,0.2311568410915815,137.08404043821452
2017-01-29,Dingling,72 h,TFT,10.324892481168112,15.686307161516575,0.20179212808296162,101.44313017531488
2017-01-29,Dongsi,8 h,Seasonal Naive,93.11111111111111,150.86049479200608,1.5349728906474522,61.72473005945077
2017-01-29,Dongsi,8 h,Prophet (Pers.),119.5476072892947,120.82815772337123,1.970788815008969,803.2048828153883
2017-01-29,Dongsi,8 h,Prophet (PP),43.32362687091443,62.568763001174744,0.7142068436066974,98.25579784045718
2017-01-29,Dongsi,8 h,Chronos-2,28.145134078131782,37.59202085891009,0.4514637983995721,149.09481646731004
2017-01-29,Dongsi,8 h,TFT,24.665461540222168,40.75387204201665,0.40661972935075824,157.62764780597175
2017-01-29,Dongsi,24 h,Seasonal Naive,45.76,94.09867161655364,0.7543714024871679,170.39779782182669
2017-01-29,Dongsi,24 h,Prophet (Pers.),132.14654427392384,133.0851952207079,2.1784871926956413,1112.7647333310822
2017-01-29,Dongsi,24 h,Prophet (PP),17.896521830115482,37.7215545672723,0.29503112483886434,59.92917058235672
2017-01-29,Dongsi,24 h,Chronos-2,12.695942764282227,22.832371150222983,0.20365007069125607,74.55974341401472
2017-01-29,Dongsi,24 h,TFT,11.621479835510254,24.75742844037574,0.19158461631316023,80.24077921523602
2017-01-29,Dongsi,48 h,Seasonal Naive,35.93877551020408,73.50204772935352,0.5924646959201079,111.7407185696929
2017-01-29,Dongsi,48 h,Prophet (Pers.),116.99571229201439,120.58368294064378,1.9287198331886382,926.7901456156651
2017-01-29,Dongsi,48 h,Prophet (PP),21.42819071468913,39.76482385777718,0.3532520603628179,51.806119164847445
2017-01-29,Dongsi,48 h,Chronos-2,17.533288060402384,30.647055923843695,0.2812438130232049,60.05820977300908
2017-01-29,Dongsi,48 h,TFT,15.357558367203692,28.63691219003044,0.25317532439348756,60.2246005915381
2017-01-29,Dongsi,72 h,Seasonal Naive,45.68055555555556,72.33496541937531,0.7530617299134055,107.57187829976309
2017-01-29,Dongsi,72 h,Prophet (Pers.),103.7207619285889,110.20916275562162,1.7098771119560152,692.7393359388186
2017-01-29,Dongsi,72 h,Prophet (PP),34.25212072245501,49.850481827839324,0.5646595355672678,58.233963078122876
2017-01-29,Dongsi,72 h,Chronos-2,28.10765102174547,40.57721426139282,0.4508625490694103,63.63490151076723
2017-01-29,Dongsi,72 h,TFT,25.049061788452995,36.67911407254653,0.41294352867882456,60.99811578796592
2017-01-29,Guanyuan,8 h,Seasonal Naive,79.66666666666667,135.58965873382658,1.40465039125406,62.440738182147015
2017-01-29,Guanyuan,8 h,Prophet (Pers.),114.91108164554102,118.1381696883278,2.026065637566984,1177.8793462129252
2017-01-29,Guanyuan,8 h,Prophet (PP),44.434187807723205,66.13736797158475,0.7834455977720683,194.24801407413796
2017-01-29,Guanyuan,8 h,Chronos-2,19.376107215881348,31.112015752050723,0.33315773942189547,208.70389395877075
2017-01-29,Guanyuan,8 h,TFT,37.52457915412055,57.66634863314134,0.661618177286352,338.01357218033854
2017-01-29,Guanyuan,24 h,Seasonal Naive,38.0,84.50609445477882,0.6700006050333173,101.12207788898509
2017-01-29,Guanyuan,24 h,Prophet (Pers.),122.8404228587388,124.21826836698692,2.165872569418514,1148.1913200583801
2017-01-29,Guanyuan,24 h,Prophet (PP),17.601014860197594,39.765487466523105,0.31033396330349466,84.47748863054618
2017-01-29,Guanyuan,24 h,Chronos-2,8.514618492126464,18.803418205966558,0.1464025264348069,87.80620608379175
2017-01-29,Guanyuan,24 h,TFT,15.93096342086792,34.762945690030485,0.28088829291434614,141.70191654972558
2017-01-29,Guanyuan,48 h,Seasonal Naive,30.816326530612244,65.68260105714947,0.5433409847477492,84.77069574302666
2017-01-29,Guanyuan,48 h,Prophet (Pers.),108.72867373760188,112.78590873100485,1.9170599260174583,1042.6247260338744
2017-01-29,Guanyuan,48 h,Prophet (PP),20.647891585776396,39.71814300457299,0.3640552593455928,65.98146533413892
2017-01-29,Guanyuan,48 h,Chronos-2,13.356661095911143,25.42019193147076,0.22965784444518647,64.25074238850733
2017-01-29,Guanyuan,48 h,TFT,16.90214123044695,32.646876979232054,0.29801170659889564,91.18187012057177
2017-01-29,Guanyuan,72 h,Seasonal Naive,41.486111111111114,66.44557087488141,0.7314663038137861,85.52926766286035
2017-01-29,Guanyuan,72 h,Prophet (Pers.),88.61929088023818,98.16062053056038,1.5624994344048189,749.6072470825512
2017-01-29,Guanyuan,72 h,Prophet (PP),36.149118077110415,52.97115505022016,0.6373666048180212,68.97217435876016
2017-01-29,Guanyuan,72 h,Chronos-2,24.64678418636322,36.75323219946042,0.4237831062793586,66.00116315873237
2017-01-29,Guanyuan,72 h,TFT,27.69480080737008,40.725742566626764,0.4883035078214515,82.58233617854884
2017-01-29,Gucheng,8 h,Seasonal Naive,71.77777777777777,119.07607279009126,1.26000846563909,49.65030665343557
2017-01-29,Gucheng,8 h,Prophet (Pers.),87.54246504998805,95.51606157524799,1.5367464761502974,433.80509832094793
2017-01-29,Gucheng,8 h,Prophet (PP),55.834597939615264,89.18410816086424,0.9801371435220297,56.369026499748955
2017-01-29,Gucheng,8 h,Chronos-2,21.095067024230957,32.019917657574894,0.358395890888107,78.25531705756296
2017-01-29,Gucheng,8 h,TFT,17.786511421203613,26.1145853936475,0.3122297131333224,67.06668333751242
2017-01-29,Gucheng,24 h,Seasonal Naive,44.52,82.77318406343929,0.7815173250963943,214.29910207022846
2017-01-29,Gucheng,24 h,Prophet (Pers.),82.97694413203382,86.26546644767984,1.4566019636734056,789.5563219228037
2017-01-29,Gucheng,24 h,Prophet (PP),21.8003769007076,53.58269538216711,0.3826903019212539,44.7785840441383
2017-01-29,Gucheng,24 h,Chronos-2,9.100868186950684,19.36040715221657,0.15461973920115246,51.53237131222092
2017-01-29,Gucheng,24 h,TFT,7.9586653137207035,15.832827178813298,0.1397087786908459,46.16574050308456
2017-01-29,Gucheng,48 h,Seasonal Naive,34.142857142857146,63.192772771989084,0.5993538720897132,180.2233195334078
2017-01-29,Gucheng,48 h,Prophet (Pers.),66.78879810459601,72.93869752073256,1.1724304321901842,756.3167529172565
2017-01-29,Gucheng,48 h,Prophet (PP),23.73986334995139,47.379375961877905,0.41673662406576667,61.55451532071786
2017-01-29,Gucheng,48 h,Chronos-2,13.821752645531479,24.550457112709672,0.23482548537723338,55.91926697707876
2017-01-29,Gucheng,48 h,TFT,12.524939167256258,21.50995396317939,0.21986650842293734,53.74463505561501
2017-01-29,Gucheng,72 h,Seasonal Naive,43.18055555555556,65.43433943869059,0.7580043188219682,143.7946085452384
2017-01-29,Gucheng,72 h,Prophet (Pers.),55.461102898235175,63.942542737883436,0.9735807004475434,529.0484368443291
2017-01-29,Gucheng,72 h,Prophet (PP),40.401951335733365,60.38445117648712,0.7092278736877141,65.56580652320932
2017-01-29,Gucheng,72 h,Chronos-2,22.457871582772995,36.33559831145429,0.3815493396685265,52.53148071569436
2017-01-29,Gucheng,72 h,TFT,23.08185879389445,34.15466480860141,0.4051858163265291,50.81837463130475
2017-01-29,Huairou,8 h,Seasonal Naive,86.66666666666667,122.54613643667251,1.7273535246581835,159.47814081774584
2017-01-29,Huairou,8 h,Prophet (Pers.),86.98476788997743,92.19551052833759,1.7336936008422288,651.1856073799216
2017-01-29,Huairou,8 h,Prophet (PP),56.56036847567596,81.03710906108877,1.1273048289510517,82.36307309256173
2017-01-29,Huairou,8 h,Chronos-2,21.952519204881455,29.786648045863167,0.4286104253744243,107.42723647973138
2017-01-29,Huairou,8 h,TFT,16.437443733215332,25.310486658170188,0.3276147273339239,78.92195129519405
2017-01-29,Huairou,24 h,Seasonal Naive,41.28,75.34135650491037,0.8227517711294978,230.33863752089533
2017-01-29,Huairou,24 h,Prophet (Pers.),83.00167507157518,85.3121336105847,1.6543065690855998,911.7050053614968
2017-01-29,Huairou,24 h,Prophet (PP),23.06201920297713,48.77370192044063,0.4596491556461222,71.16466431003182
2017-01-29,Huairou,24 h,Chronos-2,9.69669605255127,18.0619920445826,0.1893224636781701,63.92363823564885
2017-01-29,Huairou,24 h,TFT,7.820554466247558,15.441848817513312,0.15587148833139253,56.60519834680573
2017-01-29,Huairou,48 h,Seasonal Naive,28.551020408163264,55.46740171543304,0.5690504507841755,207.82933773689595
2017-01-29,Huairou,48 h,Prophet (Pers.),73.77061805078888,76.15706804730704,1.4703223512258783,883.331613472217
2017-01-29,Huairou,48 h,Prophet (PP),16.168420361921562,36.22831077290304,0.3222528219267733,63.496383150155076
2017-01-29,Huairou,48 h,Chronos-2,7.370801692106286,13.47259696871405,0.14391070196179162,60.74372874009069
2017-01-29,Huairou,48 h,TFT,7.551655166003169,12.284229976351213,0.150512055784601,72.20446497461397
2017-01-29,Huairou,72 h,Seasonal Naive,31.270833333333332,51.277194681889966,0.6232590481999839,162.4281590699872
2017-01-29,Huairou,72 h,Prophet (Pers.),60.218403082617186,66.06151241050439,1.200213124777454,624.6458694400998
2017-01-29,Huairou,72 h,Prophet (PP),23.217135014037428,38.48327395340575,0.46274076921879775,62.66899372057784
2017-01-29,Huairou,72 h,Chronos-2,10.87601727909512,16.903761263292783,0.2123480384582003,51.354047571761264
2017-01-29,Huairou,72 h,TFT,12.245272292031181,18.91139372542252,0.2440605490850683,60.49517737330271
2017-01-29,Nongzhanguan,8 h,Seasonal Naive,93.0,149.16918061196301,1.5290369228610632,62.10504546547935
2017-01-29,Nongzhanguan,8 h,Prophet (Pers.),115.05249831354344,117.41523282446451,1.8916077203098722,706.4661354298264
2017-01-29,Nongzhanguan,8 h,Prophet (PP),48.624531148565275,75.01348912919237,0.7994484245480018,88.88790271268007
2017-01-29,Nongzhanguan,8 h,Chronos-2,23.772943443722195,35.80828908840073,0.3819943840123078,165.30888430325317
2017-01-29,Nongzhanguan,8 h,TFT,20.830089569091797,33.73395814289116,0.34247286083488654,147.87131108363815
2017-01-29,Nongzhanguan,24 h,Seasonal Naive,40.92,91.69492897647066,0.6727762460588678,141.72300118275737
2017-01-29,Nongzhanguan,24 h,Prophet (Pers.),117.0366928718231,118.01094997879694,1.9242303734469648,1121.1575758775384
2017-01-29,Nongzhanguan,24 h,Prophet (PP),19.524505124597248,45.121268738684584,0.32100741114085196,58.31577023537846
2017-01-29,Nongzhanguan,24 h,Chronos-2,10.374650115966796,21.666674148283224,0.16670456015569637,77.76552359073679
2017-01-29,Nongzhanguan,24 h,TFT,9.312837352752686,20.449143502713717,0.1531147545049305,73.88279700254127
2017-01-29,Nongzhanguan,48 h,Seasonal Naive,32.38775510204081,70.2815039389338,0.5324954128989482,113.90885467774383
2017-01-29,Nongzhanguan,48 h,Prophet (Pers.),102.61519556273956,106.62299154983633,1.6871228264735216,1067.7101991144748
2017-01-29,Nongzhanguan,48 h,Prophet (PP),20.44760802109943,41.22076561937294,0.3361843833166781,52.809843474161845
2017-01-29,Nongzhanguan,48 h,Chronos-2,14.06446022890052,26.262514105272366,0.22599409426615208,62.07397692922624
2017-01-29,Nongzhanguan,48 h,TFT,12.423432009560722,23.8392129213721,0.20425684141153075,60.53764333800229
2017-01-29,Nongzhanguan,72 h,Seasonal Naive,42.05555555555556,68.98268703893109,0.6914462070524641,115.02072659978018
2017-01-29,Nongzhanguan,72 h,Prophet (Pers.),84.26521965721263,93.0300735985227,1.385426152353505,792.7805953842044
2017-01-29,Nongzhanguan,72 h,Prophet (PP),34.247636439880615,50.865720762715945,0.5630742004010696,63.468484519773725
2017-01-29,Nongzhanguan,72 h,Chronos-2,25.44922281636132,37.09864230023736,0.40892959747881336,71.80803035351171
2017-01-29,Nongzhanguan,72 h,TFT,22.575683719582027,33.06819705856362,0.37117262329112155,66.38296989281332
2017-01-29,Shunyi,8 h,Seasonal Naive,118.88888888888889,169.7730511267583,2.0599383663516195,97.59503577304484
2017-01-29,Shunyi,8 h,Prophet (Pers.),110.67040667498755,119.18685844570365,1.917540140715784,826.0464307281676
2017-01-29,Shunyi,8 h,Prophet (PP),70.22286721019974,102.18923772957065,1.2167224348164019,73.06475064193475
2017-01-29,Shunyi,8 h,Chronos-2,23.745222833421494,28.060820519543245,0.4025258323920334,218.605332850641
2017-01-29,Shunyi,8 h,TFT,22.39547167883979,26.362216146344092,0.3880370299944381,129.23559746823352
2017-01-29,Shunyi,24 h,Seasonal Naive,48.48,102.25849597955174,0.8399928112210641,99.6984264425097
2017-01-29,Shunyi,24 h,Prophet (Pers.),107.91059746666444,111.36457954228474,1.869722073567824,1018.4314505988422
2017-01-29,Shunyi,24 h,Prophet (PP),27.367056049594417,61.38169433764932,0.474177606145694,49.32785180576515
2017-01-29,Shunyi,24 h,Chronos-2,10.786465950012207,17.14578682857846,0.18285072393533594,99.89084609960423
2017-01-29,Shunyi,24 h,TFT,9.918806190490722,16.092059495008805,0.17185903250633652,62.55338648548396
2017-01-29,Shunyi,48 h,Seasonal Naive,34.60204081632653,76.94435439633884,0.5995351802659267,95.88032863804804
2017-01-29,Shunyi,48 h,Prophet (Pers.),95.86120328155958,100.62189298127568,1.6609472283727544,1108.5818028746712
2017-01-29,Shunyi,48 h,Prophet (PP),23.3568624245583,49.90838535470027,0.40469464788177323,61.84072154228163
2017-01-29,Shunyi,48 h,Chronos-2,12.030972325071996,21.066145696405748,0.20394742907271834,77.29640709510595
2017-01-29,Shunyi,48 h,TFT,11.011590636506373,18.356309576624714,0.1907932544301678,63.501142562590054
2017-01-29,Shunyi,72 h,Seasonal Naive,45.604166666666664,76.36364481872248,0.790164442279853,89.62017333603673
2017-01-29,Shunyi,72 h,Prophet (Pers.),74.60408311502334,85.58036827386938,1.2926339419215838,768.0696945417468
2017-01-29,Shunyi,72 h,Prophet (PP),37.94162119774114,58.90322920180019,0.6573987015712727,65.66927785751288
2017-01-29,Shunyi,72 h,Chronos-2,25.210354659292435,38.281527775301335,0.42736255057783534,70.92176924020148
2017-01-29,Shunyi,72 h,TFT,22.338808132542503,33.56778970690911,0.38705524427768867,58.510021113092115
2017-01-29,Tiantan,8 h,Seasonal Naive,81.88888888888889,132.06353689712304,1.4260849027368752,66.27639694230356
2017-01-29,Tiantan,8 h,Prophet (Pers.),107.06833167304643,107.8833721880415,1.8645817940860288,623.3296662449306
2017-01-29,Tiantan,8 h,Prophet (PP),40.099202176044884,58.61491162506962,0.698322661486379,63.66340608396395
2017-01-29,Tiantan,8 h,Chronos-2,30.575517866346573,42.35788492033844,0.5210318088349147,141.31657202734496
2017-01-29,Tiantan,8 h,TFT,16.768327289157444,31.38997748378201,0.29201835213156535,84.1790631787441
2017-01-29,Tiantan,24 h,Seasonal Naive,52.6,90.09839066265279,0.9160225141867526,367.3525233290918
2017-01-29,Tiantan,24 h,Prophet (Pers.),114.96841433438247,115.58673916033449,2.002160759517972,1100.7719568623659
2017-01-29,Tiantan,24 h,Prophet (PP),16.532432287461205,35.345977105808714,0.2879102697639251,53.74456988440637
2017-01-29,Tiantan,24 h,Chronos-2,13.547516307830811,25.707121958310694,0.2308607480646746,74.63483465630569
2017-01-29,Tiantan,24 h,TFT,8.432726078033447,19.19133143869301,0.1468548848564333,56.28244152774335
2017-01-29,Tiantan,48 h,Seasonal Naive,39.285714285714285,70.20858136979541,0.6841558701829358,222.39955627977946
2017-01-29,Tiantan,48 h,Prophet (Pers.),100.05894579421383,104.29665722732896,1.74251420329452,1009.9809190338499
2017-01-29,Tiantan,48 h,Prophet (PP),20.151961056122854,37.81100816772588,0.35094391696622024,50.8183866886043
2017-01-29,Tiantan,48 h,Chronos-2,17.07477401227367,29.890988314187357,0.29096810160178577,63.849765623923005
2017-01-29,Tiantan,48 h,TFT,13.523466119960863,25.768533309806756,0.23550949497577792,52.98459435161188
2017-01-29,Tiantan,72 h,Seasonal Naive,46.44444444444444,69.06015895981963,0.8088242731940486,201.35310398362526
2017-01-29,Tiantan,72 h,Prophet (Pers.),83.97619597088357,93.13342530680605,1.4624350981955934,848.2496887961867
2017-01-29,Tiantan,72 h,Prophet (PP),33.78057343536514,49.90858536842065,0.5882845210823842,73.28228899566562
2017-01-29,Tiantan,72 h,Chronos-2,27.75926806529363,39.59614786090365,0.47304061096255906,112.53003602038814
2017-01-29,Tiantan,72 h,TFT,24.966868460178375,36.64019324011994,0.43479493570841315,87.14141653744156
2017-01-29,Wanliu,8 h,Seasonal Naive,71.33333333333333,122.22111110606056,1.2312869129239212,64.77856530478455
2017-01-29,Wanliu,8 h,Prophet (Pers.),109.45994983298073,111.13719448783468,1.889391640915768,1554.5269144680933
2017-01-29,Wanliu,8 h,Prophet (PP),38.13474077041869,52.15653663535519,0.6582449612854602,260.7065710763668
2017-01-29,Wanliu,8 h,Chronos-2,25.98514387342665,45.40661722287173,0.439820967134024,444.58686154379023
2017-01-29,Wanliu,8 h,TFT,36.333809746636284,54.8668588903669,0.6271590341733767,476.862119107135
2017-01-29,Wanliu,24 h,Seasonal Naive,29.96,73.64102117705865,0.517140503428047,80.53640072583966
2017-01-29,Wanliu,24 h,Prophet (Pers.),118.58271669041224,119.57321747858687,2.0468600069140606,1548.8812293169508
2017-01-29,Wanliu,24 h,Prophet (PP),15.399912866321651,31.411562765158195,0.2658183809224845,118.19992162695696
2017-01-29,Wanliu,24 h,Chronos-2,10.556482391357422,27.307289028844927,0.17867756736371884,173.9731292693436
2017-01-29,Wanliu,24 h,TFT,14.378910102844237,32.988679358981884,0.24819482007114482,186.50439578790602
2017-01-29,Wanliu,48 h,Seasonal Naive,26.408163265306122,57.06995349425768,0.4558321377046216,91.75532266428131
2017-01-29,Wanliu,48 h,Prophet (Pers.),106.26104881632892,109.82089587539036,1.8341753097352673,1353.8360635565473
2017-01-29,Wanliu,48 h,Prophet (PP),18.649677198756233,33.48692004321962,0.3219126653983767,88.53718684865336
2017-01-29,Wanliu,48 h,Chronos-2,12.449366559787672,24.744902493984455,0.21071626415473607,115.99513322925662
2017-01-29,Wanliu,48 h,TFT,14.566168901871661,28.598755396253107,0.25142710009785957,119.17974335509871
2017-01-29,Wanliu,72 h,Seasonal Naive,33.986111111111114,56.42731312641659,0.5866353340975147,110.98037429200143
2017-01-29,Wanliu,72 h,Prophet (Pers.),87.61501097587602,96.22667715380759,1.5123254634151662,1050.689247196571
2017-01-29,Wanliu,72 h,Prophet (PP),30.745656454182974,44.285996211956714,0.5307017442236971,93.47476929639755
2017-01-29,Wanliu,72 h,Chronos-2,17.355989118417103,29.6926845396421,0.29376508195654555,162.5093346879197
2017-01-29,Wanliu,72 h,TFT,21.304391291406418,32.10064574374776,0.36773576894746374,128.15386165408677
2017-01-29,Wanshouxigong,8 h,Seasonal Naive,89.33333333333333,146.50445575324852,1.479334923269024,61.676143509634606
2017-01-29,Wanshouxigong,8 h,Prophet (Pers.),118.19267773343975,119.25201741501185,1.9572375654375962,754.9421287824347
2017-01-29,Wanshouxigong,8 h,Prophet (PP),44.80695726969153,66.32501684930303,0.7419906346396742,81.09683858687985
2017-01-29,Wanshouxigong,8 h,Chronos-2,34.13601631588406,47.628228203924806,0.5522357281263391,190.95306611794237
2017-01-29,Wanshouxigong,8 h,TFT,29.213566568162705,43.158365714882486,0.48376846183799443,126.71004105623433
2017-01-29,Wanshouxigong,24 h,Seasonal Naive,54.2,96.94967766836567,0.8975367855356094,323.2327428585891
2017-01-29,Wanshouxigong,24 h,Prophet (Pers.),127.64109988353201,128.38070915752377,2.113700783979612,1197.40288286281
2017-01-29,Wanshouxigong,24 h,Prophet (PP),18.185128336862416,39.9818997561479,0.30114062051697443,63.87469439846485
2017-01-29,Wanshouxigong,24 h,Chronos-2,15.041039657592773,28.866922878219235,0.24332656189945848,96.49560858822977
2017-01-29,Wanshouxigong,24 h,TFT,13.602735595703125,26.275458847057422,0.22525748304535417,77.66092914183756
2017-01-29,Wanshouxigong,48 h,Seasonal Naive,41.12244897959184,75.71603771557872,0.6809762116327484,198.0443452254318
2017-01-29,Wanshouxigong,48 h,Prophet (Pers.),112.81868894296161,116.9948727097884,1.8682458195979257,1091.302842160655
2017-01-29,Wanshouxigong,48 h,Prophet (PP),22.14944025043008,42.1987232493256,0.3667885129849457,53.88901759897319
2017-01-29,Wanshouxigong,48 h,Chronos-2,17.764747969958247,31.919731356896534,0.28738937898872186,69.31499189779933
2017-01-29,Wanshouxigong,48 h,TFT,17.057820495294067,30.706836702281215,0.28247271910682054,59.242678104809585
2017-01-29,Wanshouxigong,72 h,Seasonal Naive,52.59722222222222,77.73146438576566,0.8709952354508387,166.5396057145954
2017-01-29,Wanshouxigong,72 h,Prophet (Pers.),91.01397554192987,101.24434082131384,1.5071658864708544,775.3377165614404
2017-01-29,Wanshouxigong,72 h,Prophet (PP),40.69766985683728,59.01151849169193,0.6739419885995424,61.7335749104573
2017-01-29,Wanshouxigong,72 h,Chronos-2,29.77140341864692,43.274054314689884,0.4816271615322983,68.40371758587929
2017-01-29,Wanshouxigong,72 h,TFT,31.173762374454075,44.8752381621752,0.5162287541442516,60.21418882150791
2017-02-13,Aotizhongxin,8 h,Seasonal Naive,147.22222222222223,152.45144946652508,2.559937657635444,96.35800270044373
2017-02-13,Aotizhongxin,8 h,Prophet (Pers.),97.53299458998058,104.9628655075158,1.6959286576721566,60.65434148099412
2017-02-13,Aotizhongxin,8 h,Prophet (PP),95.72269058666956,101.89524552552726,1.6644506286090648,60.720670474878744
2017-02-13,Aotizhongxin,8 h,Chronos-2,48.951056162516274,53.39524386827937,0.8255100577373625,33.45789256127992
2017-02-13,Aotizhongxin,8 h,TFT,17.894061618381077,22.984922713974246,0.31114652050149794,15.21125935315484
2017-02-13,Aotizhongxin,24 h,Seasonal Naive,88.68,110.58480908334562,1.54199052325434,82.83381727560652
2017-02-13,Aotizhongxin,24 h,Prophet (Pers.),63.45020425727896,76.33053995988483,1.103288381408168,98.54263975567186
2017-02-13,Aotizhongxin,24 h,Prophet (PP),53.61918424185203,69.44318187602444,0.9323440907258037,56.76106597951554
2017-02-13,Aotizhongxin,24 h,Chronos-2,34.0419261932373,43.93363712341894,0.5740826584818228,36.67457561276246
2017-02-13,Aotizhongxin,24 h,TFT,34.495662689208984,42.06808847125309,0.5998194064066145,101.14346721068958
2017-02-13,Aotizhongxin,48 h,Seasonal Naive,134.0408163265306,151.9911383023661,2.330736000279497,89.5748305179184
2017-02-13,Aotizhongxin,48 h,Prophet (Pers.),95.78373617406741,109.35896199358253,1.66551210489745,83.40959206297399
2017-02-13,Aotizhongxin,48 h,Prophet (PP),64.58758811843119,76.45161088890401,1.1230655029146988,48.17139877010079
2017-02-13,Aotizhongxin,48 h,Chronos-2,29.435512114544306,37.091069708845154,0.4964001435338433,25.838641521729432
2017-02-13,Aotizhongxin,48 h,TFT,23.697511556197185,32.24842728430546,0.41205839247142834,55.02128731187348
2017-02-13,Aotizhongxin,72 h,Seasonal Naive,149.97222222222223,165.43372661351302,2.607755361051653,121.90349555192992
2017-02-13,Aotizhongxin,72 h,Prophet (Pers.),121.64528500303777,136.7796962932112,2.115199331002002,131.69712861967017
2017-02-13,Aotizhongxin,72 h,Prophet (PP),86.11588015883711,98.65010730339974,1.497404951585851,161.0472023349036
2017-02-13,Aotizhongxin,72 h,Chronos-2,40.40590167045593,63.56942034552607,0.6814046689854643,267.03114991370256
2017-02-13,Aotizhongxin,72 h,TFT,41.08558331595527,69.95671470748648,0.7144066318852011,345.4448548770472
2017-02-13,Changping,8 h,Seasonal Naive,69.0,75.16574278811385,1.3421686154850527,88.39502063188635
2017-02-13,Changping,8 h,Prophet (Pers.),46.60315773028505,53.60802273900652,0.9065115317114234,58.766980418841875
2017-02-13,Changping,8 h,Prophet (PP),43.098263705480235,50.45498925947678,0.8383353177883204,54.75263394422307
2017-02-13,Changping,8 h,Chronos-2,12.980092366536459,14.490647215751206,0.24670406040577092,21.676024113662297
2017-02-13,Changping,8 h,TFT,39.072508070203995,42.391816354056466,0.7600274501465832,82.80637197869214
2017-02-13,Changping,24 h,Seasonal Naive,43.72,57.50373900886793,0.8504291575218333,71.94248566444531
2017-02-13,Changping,24 h,Prophet (Pers.),33.489008074768634,42.69234460684258,0.6514187768359415,77.90362234738275
2017-02-13,Changping,24 h,Prophet (PP),28.526171760645116,37.946932937415234,0.554883079088027,65.14351805902291
2017-02-13,Changping,24 h,Chronos-2,13.52547721862793,23.121384013978595,0.2570698308252205,24.342734140402385
2017-02-13,Changping,24 h,TFT,34.865541229248045,40.79012846635172,0.6781947130405344,131.21267483710747
2017-02-13,Changping,48 h,Seasonal Naive,104.22448979591837,127.00514211026646,2.027345495203243,83.3873842143565
2017-02-13,Changping,48 h,Prophet (Pers.),85.49302913854099,106.03397694722362,1.6629863848188235,78.22295506382693
2017-02-13,Changping,48 h,Prophet (PP),57.55595097222054,71.1952750525802,1.1195621888305916,57.80420050120011
2017-02-13,Changping,48 h,Chronos-2,20.72481205998635,30.671698184220645,0.39390284305884493,21.17063247187652
2017-02-13,Changping,48 h,TFT,49.0718165027852,56.20668367331958,0.9545311886214459,83.99031142004154
2017-02-13,Changping,72 h,Seasonal Naive,138.125,159.16662303664324,2.6867686958532304,84.87780354748298
2017-02-13,Changping,72 h,Prophet (Pers.),123.1998022791006,145.42269754711745,2.3964479427967054,80.32145636476497
2017-02-13,Changping,72 h,Prophet (PP),81.22550636760187,97.07857649537308,1.5799757307750222,56.72358808622613
2017-02-13,Changping,72 h,Chronos-2,23.327447017033894,32.07351993593424,0.44336941028551236,18.43074524135705
2017-02-13,Changping,72 h,TFT,58.8183535999722,66.82224382806841,1.1441180900925354,67.51070524549776
2017-02-13,Dingling,8 h,Seasonal Naive,42.44444444444444,51.398227379723686,0.8295442093334497,81.89450933947164
2017-02-13,Dingling,8 h,Prophet (Pers.),27.213943653848986,35.603435460777575,0.5318757181690966,60.62539314206538
2017-02-13,Dingling,8 h,Prophet (PP),25.534736727275316,33.424640656553656,0.4990569028813839,62.64647260568215
